"target_end_date","location","target","oracle_value"
2015-07-04,"wnc","Flu ED visits pct",0.01
2015-07-11,"wnc","Flu ED visits pct",0
2015-07-18,"wnc","Flu ED visits pct",0.01
2015-07-25,"wnc","Flu ED visits pct",0.01
2015-08-01,"wnc","Flu ED visits pct",0
2015-08-08,"wnc","Flu ED visits pct",0
2015-08-15,"wnc","Flu ED visits pct",0
2015-08-22,"wnc","Flu ED visits pct",0.06
2015-08-29,"wnc","Flu ED visits pct",0.02
2015-09-05,"wnc","Flu ED visits pct",0.01
2015-09-12,"wnc","Flu ED visits pct",0.02
2015-09-19,"wnc","Flu ED visits pct",0.03
2015-09-26,"wnc","Flu ED visits pct",0.03
2015-10-03,"wnc","Flu ED visits pct",0.08
2015-10-10,"wnc","Flu ED visits pct",0.1
2015-10-17,"wnc","Flu ED visits pct",0.01
2015-10-24,"wnc","Flu ED visits pct",0.09
2015-10-31,"wnc","Flu ED visits pct",0.07
2015-11-07,"wnc","Flu ED visits pct",0.1
2015-11-14,"wnc","Flu ED visits pct",0.1
2015-11-21,"wnc","Flu ED visits pct",0.09
2015-11-28,"wnc","Flu ED visits pct",0.05
2015-12-05,"wnc","Flu ED visits pct",0.08
2015-12-12,"wnc","Flu ED visits pct",0.14
2015-12-19,"wnc","Flu ED visits pct",0.07
2015-12-26,"wnc","Flu ED visits pct",0.09
2016-01-02,"wnc","Flu ED visits pct",0.13
2016-01-09,"wnc","Flu ED visits pct",0.12
2016-01-16,"wnc","Flu ED visits pct",0.12
2016-01-23,"wnc","Flu ED visits pct",0.21
2016-01-30,"wnc","Flu ED visits pct",0.17
2016-02-06,"wnc","Flu ED visits pct",0.09
2016-02-13,"wnc","Flu ED visits pct",0.19
2016-02-20,"wnc","Flu ED visits pct",0.3
2016-02-27,"wnc","Flu ED visits pct",0.42
2016-03-05,"wnc","Flu ED visits pct",0.7
2016-03-12,"wnc","Flu ED visits pct",1.39
2016-03-19,"wnc","Flu ED visits pct",1.32
2016-03-26,"wnc","Flu ED visits pct",0.78
2016-04-02,"wnc","Flu ED visits pct",0.91
2016-04-09,"wnc","Flu ED visits pct",0.63
2016-04-16,"wnc","Flu ED visits pct",0.7
2016-04-23,"wnc","Flu ED visits pct",0.91
2016-04-30,"wnc","Flu ED visits pct",0.65
2016-05-07,"wnc","Flu ED visits pct",0.27
2016-05-14,"wnc","Flu ED visits pct",0.36
2016-05-21,"wnc","Flu ED visits pct",0.19
2016-05-28,"wnc","Flu ED visits pct",0.15
2016-06-04,"wnc","Flu ED visits pct",0.15
2016-06-11,"wnc","Flu ED visits pct",0.07
2016-06-18,"wnc","Flu ED visits pct",0.08
2016-06-25,"wnc","Flu ED visits pct",0.1
2016-07-02,"wnc","Flu ED visits pct",0.04
2016-07-09,"wnc","Flu ED visits pct",0.04
2016-07-16,"wnc","Flu ED visits pct",0.05
2016-07-23,"wnc","Flu ED visits pct",0.02
2016-07-30,"wnc","Flu ED visits pct",0.01
2016-08-06,"wnc","Flu ED visits pct",0.02
2016-08-13,"wnc","Flu ED visits pct",0
2016-08-20,"wnc","Flu ED visits pct",0.02
2016-08-27,"wnc","Flu ED visits pct",0
2016-09-03,"wnc","Flu ED visits pct",0.01
2016-09-10,"wnc","Flu ED visits pct",0.01
2016-09-17,"wnc","Flu ED visits pct",0.04
2016-09-24,"wnc","Flu ED visits pct",0.06
2016-10-01,"wnc","Flu ED visits pct",0.04
2016-10-08,"wnc","Flu ED visits pct",0.05
2016-10-15,"wnc","Flu ED visits pct",0.05
2016-10-22,"wnc","Flu ED visits pct",0.05
2016-10-29,"wnc","Flu ED visits pct",0.05
2016-11-05,"wnc","Flu ED visits pct",0.06
2016-11-12,"wnc","Flu ED visits pct",0.15
2016-11-19,"wnc","Flu ED visits pct",0.15
2016-11-26,"wnc","Flu ED visits pct",0.22
2016-12-03,"wnc","Flu ED visits pct",0.45
2016-12-10,"wnc","Flu ED visits pct",0.79
2016-12-17,"wnc","Flu ED visits pct",0.99
2016-12-24,"wnc","Flu ED visits pct",1.72
2016-12-31,"wnc","Flu ED visits pct",1.92
2017-01-07,"wnc","Flu ED visits pct",1.38
2017-01-14,"wnc","Flu ED visits pct",1.32
2017-01-21,"wnc","Flu ED visits pct",1.04
2017-01-28,"wnc","Flu ED visits pct",1.31
2017-02-04,"wnc","Flu ED visits pct",1.58
2017-02-11,"wnc","Flu ED visits pct",2.67
2017-02-18,"wnc","Flu ED visits pct",3.11
2017-02-25,"wnc","Flu ED visits pct",4.38
2017-03-04,"wnc","Flu ED visits pct",3.61
2017-03-11,"wnc","Flu ED visits pct",3.32
2017-03-18,"wnc","Flu ED visits pct",2.96
2017-03-25,"wnc","Flu ED visits pct",3.7
2017-04-01,"wnc","Flu ED visits pct",3.12
2017-04-08,"wnc","Flu ED visits pct",1.75
2017-04-15,"wnc","Flu ED visits pct",1.08
2017-04-22,"wnc","Flu ED visits pct",0.74
2017-04-29,"wnc","Flu ED visits pct",0.54
2017-05-06,"wnc","Flu ED visits pct",0.26
2017-05-13,"wnc","Flu ED visits pct",0.08
2017-05-20,"wnc","Flu ED visits pct",0.04
2017-05-27,"wnc","Flu ED visits pct",0.02
2017-06-03,"wnc","Flu ED visits pct",0
2017-06-10,"wnc","Flu ED visits pct",0.06
2017-06-17,"wnc","Flu ED visits pct",0.01
2017-06-24,"wnc","Flu ED visits pct",0
2017-07-01,"wnc","Flu ED visits pct",0.04
2017-07-08,"wnc","Flu ED visits pct",0.02
2017-07-15,"wnc","Flu ED visits pct",0.01
2017-07-22,"wnc","Flu ED visits pct",0.03
2017-07-29,"wnc","Flu ED visits pct",0
2017-08-05,"wnc","Flu ED visits pct",0
2017-08-12,"wnc","Flu ED visits pct",0.01
2017-08-19,"wnc","Flu ED visits pct",0.01
2017-08-26,"wnc","Flu ED visits pct",0
2017-09-02,"wnc","Flu ED visits pct",0.03
2017-09-09,"wnc","Flu ED visits pct",0.02
2017-09-16,"wnc","Flu ED visits pct",0.02
2017-09-23,"wnc","Flu ED visits pct",0
2017-09-30,"wnc","Flu ED visits pct",0.04
2017-10-07,"wnc","Flu ED visits pct",0.17
2017-10-14,"wnc","Flu ED visits pct",0.12
2017-10-21,"wnc","Flu ED visits pct",0.08
2017-10-28,"wnc","Flu ED visits pct",0.1
2017-11-04,"wnc","Flu ED visits pct",0.17
2017-11-11,"wnc","Flu ED visits pct",0.14
2017-11-18,"wnc","Flu ED visits pct",0.19
2017-11-25,"wnc","Flu ED visits pct",0.31
2017-12-02,"wnc","Flu ED visits pct",0.44
2017-12-09,"wnc","Flu ED visits pct",0.51
2017-12-16,"wnc","Flu ED visits pct",0.54
2017-12-23,"wnc","Flu ED visits pct",1.06
2017-12-30,"wnc","Flu ED visits pct",2.16
2018-01-06,"wnc","Flu ED visits pct",2.44
2018-01-13,"wnc","Flu ED visits pct",4.26
2018-01-20,"wnc","Flu ED visits pct",5.76
2018-01-27,"wnc","Flu ED visits pct",6.91
2018-02-03,"wnc","Flu ED visits pct",8.91
2018-02-10,"wnc","Flu ED visits pct",7.83
2018-02-17,"wnc","Flu ED visits pct",6.75
2018-02-24,"wnc","Flu ED visits pct",3.38
2018-03-03,"wnc","Flu ED visits pct",1.71
2018-03-10,"wnc","Flu ED visits pct",1.08
2018-03-17,"wnc","Flu ED visits pct",1.35
2018-03-24,"wnc","Flu ED visits pct",0.79
2018-03-31,"wnc","Flu ED visits pct",0.77
2018-04-07,"wnc","Flu ED visits pct",0.98
2018-04-14,"wnc","Flu ED visits pct",0.47
2018-04-21,"wnc","Flu ED visits pct",0.39
2018-04-28,"wnc","Flu ED visits pct",0.27
2018-05-05,"wnc","Flu ED visits pct",0.22
2018-05-12,"wnc","Flu ED visits pct",0.24
2018-05-19,"wnc","Flu ED visits pct",0.11
2018-05-26,"wnc","Flu ED visits pct",0.09
2018-06-02,"wnc","Flu ED visits pct",0.03
2018-06-09,"wnc","Flu ED visits pct",0.06
2018-06-16,"wnc","Flu ED visits pct",0.05
2018-06-23,"wnc","Flu ED visits pct",0.04
2018-06-30,"wnc","Flu ED visits pct",0.07
2018-07-07,"wnc","Flu ED visits pct",0.01
2018-07-14,"wnc","Flu ED visits pct",0
2018-07-21,"wnc","Flu ED visits pct",0.03
2018-07-28,"wnc","Flu ED visits pct",0.01
2018-08-04,"wnc","Flu ED visits pct",0
2018-08-11,"wnc","Flu ED visits pct",0.03
2018-08-18,"wnc","Flu ED visits pct",0.01
2018-08-25,"wnc","Flu ED visits pct",0.01
2018-09-01,"wnc","Flu ED visits pct",0.01
2018-09-08,"wnc","Flu ED visits pct",0.02
2018-09-15,"wnc","Flu ED visits pct",0.02
2018-09-22,"wnc","Flu ED visits pct",0.03
2018-09-29,"wnc","Flu ED visits pct",0.07
2018-10-06,"wnc","Flu ED visits pct",0.1
2018-10-13,"wnc","Flu ED visits pct",0.17
2018-10-20,"wnc","Flu ED visits pct",0.15
2018-10-27,"wnc","Flu ED visits pct",0.2
2018-11-03,"wnc","Flu ED visits pct",0.18
2018-11-10,"wnc","Flu ED visits pct",0.22
2018-11-17,"wnc","Flu ED visits pct",0.23
2018-11-24,"wnc","Flu ED visits pct",0.31
2018-12-01,"wnc","Flu ED visits pct",0.3
2018-12-08,"wnc","Flu ED visits pct",0.39
2018-12-15,"wnc","Flu ED visits pct",0.4
2018-12-22,"wnc","Flu ED visits pct",0.74
2018-12-29,"wnc","Flu ED visits pct",1.17
2019-01-05,"wnc","Flu ED visits pct",1.41
2019-01-12,"wnc","Flu ED visits pct",1.29
2019-01-19,"wnc","Flu ED visits pct",2.13
2019-01-26,"wnc","Flu ED visits pct",3.71
2019-02-02,"wnc","Flu ED visits pct",5.37
2019-02-09,"wnc","Flu ED visits pct",7.72
2019-02-16,"wnc","Flu ED visits pct",7.03
2019-02-23,"wnc","Flu ED visits pct",6.25
2019-03-02,"wnc","Flu ED visits pct",3.97
2019-03-09,"wnc","Flu ED visits pct",3.06
2019-03-16,"wnc","Flu ED visits pct",2.15
2019-03-23,"wnc","Flu ED visits pct",1.59
2019-03-30,"wnc","Flu ED visits pct",1.52
2019-04-06,"wnc","Flu ED visits pct",1.53
2019-04-13,"wnc","Flu ED visits pct",0.74
2019-04-20,"wnc","Flu ED visits pct",0.48
2019-04-27,"wnc","Flu ED visits pct",0.3
2019-05-04,"wnc","Flu ED visits pct",0.18
2019-05-11,"wnc","Flu ED visits pct",0.13
2019-05-18,"wnc","Flu ED visits pct",0.17
2019-05-25,"wnc","Flu ED visits pct",0.11
2019-06-01,"wnc","Flu ED visits pct",0.1
2019-06-08,"wnc","Flu ED visits pct",0.11
2019-06-15,"wnc","Flu ED visits pct",0.01
2019-06-22,"wnc","Flu ED visits pct",0.08
2019-06-29,"wnc","Flu ED visits pct",0.02
2019-07-06,"wnc","Flu ED visits pct",0.05
2019-07-13,"wnc","Flu ED visits pct",0.02
2019-07-20,"wnc","Flu ED visits pct",0.01
2019-07-27,"wnc","Flu ED visits pct",0.02
2019-08-03,"wnc","Flu ED visits pct",0.02
2019-08-10,"wnc","Flu ED visits pct",0.01
2019-08-17,"wnc","Flu ED visits pct",0.02
2019-08-24,"wnc","Flu ED visits pct",0.03
2019-08-31,"wnc","Flu ED visits pct",0.09
2019-09-07,"wnc","Flu ED visits pct",0.08
2019-09-14,"wnc","Flu ED visits pct",0.07
2019-09-21,"wnc","Flu ED visits pct",0.13
2019-09-28,"wnc","Flu ED visits pct",0.14
2019-10-05,"wnc","Flu ED visits pct",0.12
2019-10-12,"wnc","Flu ED visits pct",0.12
2019-10-19,"wnc","Flu ED visits pct",0.25
2019-10-26,"wnc","Flu ED visits pct",0.3
2019-11-02,"wnc","Flu ED visits pct",0.29
2019-11-09,"wnc","Flu ED visits pct",0.28
2019-11-16,"wnc","Flu ED visits pct",0.76
2019-11-23,"wnc","Flu ED visits pct",1.12
2019-11-30,"wnc","Flu ED visits pct",1.33
2019-12-07,"wnc","Flu ED visits pct",1.42
2019-12-14,"wnc","Flu ED visits pct",2.3
2019-12-21,"wnc","Flu ED visits pct",3.44
2019-12-28,"wnc","Flu ED visits pct",5.35
2020-01-04,"wnc","Flu ED visits pct",4.15
2020-01-11,"wnc","Flu ED visits pct",3.26
2020-01-18,"wnc","Flu ED visits pct",3.05
2020-01-25,"wnc","Flu ED visits pct",2.93
2020-02-01,"wnc","Flu ED visits pct",3.11
2020-02-08,"wnc","Flu ED visits pct",3.83
2020-02-15,"wnc","Flu ED visits pct",3.01
2020-02-22,"wnc","Flu ED visits pct",2.84
2020-02-29,"wnc","Flu ED visits pct",2.56
2020-03-07,"wnc","Flu ED visits pct",2.75
2020-03-14,"wnc","Flu ED visits pct",2.53
2020-03-21,"wnc","Flu ED visits pct",1.92
2020-03-28,"wnc","Flu ED visits pct",0.68
2020-04-04,"wnc","Flu ED visits pct",0.27
2020-04-11,"wnc","Flu ED visits pct",0.13
2020-04-18,"wnc","Flu ED visits pct",0.14
2020-04-25,"wnc","Flu ED visits pct",0.15
2020-05-02,"wnc","Flu ED visits pct",0.09
2020-05-09,"wnc","Flu ED visits pct",0.07
2020-05-16,"wnc","Flu ED visits pct",0.11
2020-05-23,"wnc","Flu ED visits pct",0.06
2020-05-30,"wnc","Flu ED visits pct",0.06
2020-06-06,"wnc","Flu ED visits pct",0.06
2020-06-13,"wnc","Flu ED visits pct",0.04
2020-06-20,"wnc","Flu ED visits pct",0.01
2020-06-27,"wnc","Flu ED visits pct",0.07
2020-07-04,"wnc","Flu ED visits pct",0.09
2020-07-11,"wnc","Flu ED visits pct",0.01
2020-07-18,"wnc","Flu ED visits pct",0.05
2020-07-25,"wnc","Flu ED visits pct",0.07
2020-08-01,"wnc","Flu ED visits pct",0.05
2020-08-08,"wnc","Flu ED visits pct",0.07
2020-08-15,"wnc","Flu ED visits pct",0.01
2020-08-22,"wnc","Flu ED visits pct",0.16
2020-08-29,"wnc","Flu ED visits pct",0.18
2020-09-05,"wnc","Flu ED visits pct",0.04
2020-09-12,"wnc","Flu ED visits pct",0.09
2020-09-19,"wnc","Flu ED visits pct",0.12
2020-09-26,"wnc","Flu ED visits pct",0.08
2020-10-03,"wnc","Flu ED visits pct",0.07
2020-10-10,"wnc","Flu ED visits pct",0.11
2020-10-17,"wnc","Flu ED visits pct",0.12
2020-10-24,"wnc","Flu ED visits pct",0.13
2020-10-31,"wnc","Flu ED visits pct",0.12
2020-11-07,"wnc","Flu ED visits pct",0.17
2020-11-14,"wnc","Flu ED visits pct",0.13
2020-11-21,"wnc","Flu ED visits pct",0.22
2020-11-28,"wnc","Flu ED visits pct",0.17
2020-12-05,"wnc","Flu ED visits pct",0.11
2020-12-12,"wnc","Flu ED visits pct",0.19
2020-12-19,"wnc","Flu ED visits pct",0.1
2020-12-26,"wnc","Flu ED visits pct",0.21
2021-01-02,"wnc","Flu ED visits pct",0.18
2021-01-09,"wnc","Flu ED visits pct",0.14
2021-01-16,"wnc","Flu ED visits pct",0.22
2021-01-23,"wnc","Flu ED visits pct",0.18
2021-01-30,"wnc","Flu ED visits pct",0.22
2021-02-06,"wnc","Flu ED visits pct",0.13
2021-02-13,"wnc","Flu ED visits pct",0.16
2021-02-20,"wnc","Flu ED visits pct",0.21
2021-02-27,"wnc","Flu ED visits pct",0.13
2021-03-06,"wnc","Flu ED visits pct",0.1
2021-03-13,"wnc","Flu ED visits pct",0.23
2021-03-20,"wnc","Flu ED visits pct",0.11
2021-03-27,"wnc","Flu ED visits pct",0.12
2021-04-03,"wnc","Flu ED visits pct",0.05
2021-04-10,"wnc","Flu ED visits pct",0.06
2021-04-17,"wnc","Flu ED visits pct",0.11
2021-04-24,"wnc","Flu ED visits pct",0.12
2021-05-01,"wnc","Flu ED visits pct",0.05
2021-05-08,"wnc","Flu ED visits pct",0.08
2021-05-15,"wnc","Flu ED visits pct",0.07
2021-05-22,"wnc","Flu ED visits pct",0.17
2021-05-29,"wnc","Flu ED visits pct",0.05
2021-06-05,"wnc","Flu ED visits pct",0.16
2021-06-12,"wnc","Flu ED visits pct",0.08
2021-06-19,"wnc","Flu ED visits pct",0.1
2021-06-26,"wnc","Flu ED visits pct",0.11
2021-07-03,"wnc","Flu ED visits pct",0.12
2021-07-10,"wnc","Flu ED visits pct",0.04
2021-07-17,"wnc","Flu ED visits pct",0.05
2021-07-24,"wnc","Flu ED visits pct",0.02
2021-07-31,"wnc","Flu ED visits pct",0.13
2021-08-07,"wnc","Flu ED visits pct",0.1
2021-08-14,"wnc","Flu ED visits pct",0.02
2021-08-21,"wnc","Flu ED visits pct",0.11
2021-08-28,"wnc","Flu ED visits pct",0.16
2021-09-04,"wnc","Flu ED visits pct",0.13
2021-09-11,"wnc","Flu ED visits pct",0.14
2021-09-18,"wnc","Flu ED visits pct",0.12
2021-09-25,"wnc","Flu ED visits pct",0.08
2021-10-02,"wnc","Flu ED visits pct",0.14
2021-10-09,"wnc","Flu ED visits pct",0.15
2021-10-16,"wnc","Flu ED visits pct",0.15
2021-10-23,"wnc","Flu ED visits pct",0.24
2021-10-30,"wnc","Flu ED visits pct",0.19
2021-11-06,"wnc","Flu ED visits pct",0.16
2021-11-13,"wnc","Flu ED visits pct",0.13
2021-11-20,"wnc","Flu ED visits pct",0.36
2021-11-27,"wnc","Flu ED visits pct",0.43
2021-12-04,"wnc","Flu ED visits pct",0.5
2021-12-11,"wnc","Flu ED visits pct",0.67
2021-12-18,"wnc","Flu ED visits pct",0.9
2021-12-25,"wnc","Flu ED visits pct",1.37
2022-01-01,"wnc","Flu ED visits pct",1.11
2022-01-08,"wnc","Flu ED visits pct",0.79
2022-01-15,"wnc","Flu ED visits pct",0.63
2022-01-22,"wnc","Flu ED visits pct",0.45
2022-01-29,"wnc","Flu ED visits pct",0.3
2022-02-05,"wnc","Flu ED visits pct",0.21
2022-02-12,"wnc","Flu ED visits pct",0.17
2022-02-19,"wnc","Flu ED visits pct",0.33
2022-02-26,"wnc","Flu ED visits pct",0.48
2022-03-05,"wnc","Flu ED visits pct",0.32
2022-03-12,"wnc","Flu ED visits pct",0.45
2022-03-19,"wnc","Flu ED visits pct",0.54
2022-03-26,"wnc","Flu ED visits pct",0.51
2022-04-02,"wnc","Flu ED visits pct",0.48
2022-04-09,"wnc","Flu ED visits pct",0.61
2022-04-16,"wnc","Flu ED visits pct",0.74
2022-04-23,"wnc","Flu ED visits pct",0.75
2022-04-30,"wnc","Flu ED visits pct",0.59
2022-05-07,"wnc","Flu ED visits pct",0.87
2022-05-14,"wnc","Flu ED visits pct",0.57
2022-05-21,"wnc","Flu ED visits pct",0.6
2022-05-28,"wnc","Flu ED visits pct",0.31
2022-06-04,"wnc","Flu ED visits pct",0.51
2022-06-11,"wnc","Flu ED visits pct",0.35
2022-06-18,"wnc","Flu ED visits pct",0.43
2022-06-25,"wnc","Flu ED visits pct",0.26
2022-07-02,"wnc","Flu ED visits pct",0.08
2022-07-09,"wnc","Flu ED visits pct",0.14
2022-07-16,"wnc","Flu ED visits pct",0.12
2022-07-23,"wnc","Flu ED visits pct",0.21
2022-07-30,"wnc","Flu ED visits pct",0.08
2022-08-06,"wnc","Flu ED visits pct",0.26
2022-08-13,"wnc","Flu ED visits pct",0.16
2022-08-20,"wnc","Flu ED visits pct",0.16
2022-08-27,"wnc","Flu ED visits pct",0.01
2022-09-03,"wnc","Flu ED visits pct",0.16
2022-09-10,"wnc","Flu ED visits pct",0.14
2022-09-17,"wnc","Flu ED visits pct",0.19
2022-09-24,"wnc","Flu ED visits pct",0.2
2022-10-01,"wnc","Flu ED visits pct",0.33
2022-10-08,"wnc","Flu ED visits pct",0.66
2022-10-15,"wnc","Flu ED visits pct",1.4
2022-10-22,"wnc","Flu ED visits pct",3.61
2022-10-29,"wnc","Flu ED visits pct",7.75
2022-11-05,"wnc","Flu ED visits pct",10.8
2022-11-12,"wnc","Flu ED visits pct",7.99
2022-11-19,"wnc","Flu ED visits pct",6.18
2022-11-26,"wnc","Flu ED visits pct",6.67
2022-12-03,"wnc","Flu ED visits pct",6.19
2022-12-10,"wnc","Flu ED visits pct",4.31
2022-12-17,"wnc","Flu ED visits pct",3.01
2022-12-24,"wnc","Flu ED visits pct",2.82
2022-12-31,"wnc","Flu ED visits pct",2.74
2023-01-07,"wnc","Flu ED visits pct",2.19
2023-01-14,"wnc","Flu ED visits pct",1.6
2023-01-21,"wnc","Flu ED visits pct",1.29
2023-01-28,"wnc","Flu ED visits pct",1.18
2023-02-04,"wnc","Flu ED visits pct",0.92
2023-02-11,"wnc","Flu ED visits pct",1.15
2023-02-18,"wnc","Flu ED visits pct",0.84
2023-02-25,"wnc","Flu ED visits pct",0.59
2023-03-04,"wnc","Flu ED visits pct",0.38
2023-03-11,"wnc","Flu ED visits pct",0.38
2023-03-18,"wnc","Flu ED visits pct",0.39
2023-03-25,"wnc","Flu ED visits pct",0.29
2023-04-01,"wnc","Flu ED visits pct",0.21
2023-04-08,"wnc","Flu ED visits pct",0.24
2023-04-15,"wnc","Flu ED visits pct",0.32
2023-04-22,"wnc","Flu ED visits pct",0.12
2023-04-29,"wnc","Flu ED visits pct",0.16
2023-05-06,"wnc","Flu ED visits pct",0.32
2023-05-13,"wnc","Flu ED visits pct",0.18
2023-05-20,"wnc","Flu ED visits pct",0.15
2023-05-27,"wnc","Flu ED visits pct",0.22
2023-06-03,"wnc","Flu ED visits pct",0.13
2023-06-10,"wnc","Flu ED visits pct",0.14
2023-06-17,"wnc","Flu ED visits pct",0.09
2023-06-24,"wnc","Flu ED visits pct",0.1
2023-07-01,"wnc","Flu ED visits pct",0.09
2023-07-08,"wnc","Flu ED visits pct",0.14
2023-07-15,"wnc","Flu ED visits pct",0.06
2023-07-22,"wnc","Flu ED visits pct",0.16
2023-07-29,"wnc","Flu ED visits pct",0.1
2023-08-05,"wnc","Flu ED visits pct",0.15
2023-08-12,"wnc","Flu ED visits pct",0.19
2023-08-19,"wnc","Flu ED visits pct",0.14
2023-08-26,"wnc","Flu ED visits pct",0.17
2023-09-02,"wnc","Flu ED visits pct",0.19
2023-09-09,"wnc","Flu ED visits pct",0.2
2023-09-16,"wnc","Flu ED visits pct",0.19
2023-09-23,"wnc","Flu ED visits pct",0.26
2023-09-30,"wnc","Flu ED visits pct",0.2
2023-10-07,"wnc","Flu ED visits pct",0.3
2023-10-14,"wnc","Flu ED visits pct",0.19
2023-10-21,"wnc","Flu ED visits pct",0.21
2023-10-28,"wnc","Flu ED visits pct",0.41
2023-11-04,"wnc","Flu ED visits pct",0.41
2023-11-11,"wnc","Flu ED visits pct",0.78
2023-11-18,"wnc","Flu ED visits pct",1.42
2023-11-25,"wnc","Flu ED visits pct",2
2023-12-02,"wnc","Flu ED visits pct",2.84
2023-12-09,"wnc","Flu ED visits pct",4.39
2023-12-16,"wnc","Flu ED visits pct",7.6
2023-12-23,"wnc","Flu ED visits pct",11.43
2023-12-30,"wnc","Flu ED visits pct",12.62
2024-01-06,"wnc","Flu ED visits pct",7.5
2024-01-13,"wnc","Flu ED visits pct",5.3
2024-01-20,"wnc","Flu ED visits pct",3.99
2024-01-27,"wnc","Flu ED visits pct",3.38
2024-02-03,"wnc","Flu ED visits pct",2.92
2024-02-10,"wnc","Flu ED visits pct",1.94
2024-02-17,"wnc","Flu ED visits pct",2.23
2024-02-24,"wnc","Flu ED visits pct",1.76
2024-03-02,"wnc","Flu ED visits pct",1.66
2024-03-09,"wnc","Flu ED visits pct",1.33
2024-03-16,"wnc","Flu ED visits pct",0.99
2024-03-23,"wnc","Flu ED visits pct",0.78
2024-03-30,"wnc","Flu ED visits pct",1.15
2024-04-06,"wnc","Flu ED visits pct",0.93
2024-04-13,"wnc","Flu ED visits pct",0.73
2024-04-20,"wnc","Flu ED visits pct",0.54
2024-04-27,"wnc","Flu ED visits pct",0.42
2024-05-04,"wnc","Flu ED visits pct",0.23
2024-05-11,"wnc","Flu ED visits pct",0.28
2024-05-18,"wnc","Flu ED visits pct",0.19
2024-05-25,"wnc","Flu ED visits pct",0.18
2024-06-01,"wnc","Flu ED visits pct",0.13
2024-06-08,"wnc","Flu ED visits pct",0.09
2024-06-15,"wnc","Flu ED visits pct",0.17
2024-06-22,"wnc","Flu ED visits pct",0.19
2024-06-29,"wnc","Flu ED visits pct",0.13
2024-07-06,"wnc","Flu ED visits pct",0.15
2024-07-13,"wnc","Flu ED visits pct",0.14
2024-07-20,"wnc","Flu ED visits pct",0.08
2024-07-27,"wnc","Flu ED visits pct",0.11
2024-08-03,"wnc","Flu ED visits pct",0.15
2024-08-10,"wnc","Flu ED visits pct",0.16
2024-08-17,"wnc","Flu ED visits pct",0.17
2024-08-24,"wnc","Flu ED visits pct",0.18
2024-08-31,"wnc","Flu ED visits pct",0.19
2024-09-07,"wnc","Flu ED visits pct",0.19
2024-09-14,"wnc","Flu ED visits pct",0.16
2024-09-21,"wnc","Flu ED visits pct",0.24
2024-09-28,"wnc","Flu ED visits pct",0.22
2024-10-05,"wnc","Flu ED visits pct",0.17
2024-10-12,"wnc","Flu ED visits pct",0.19
2024-10-19,"wnc","Flu ED visits pct",0.29
2024-10-26,"wnc","Flu ED visits pct",0.32
2024-11-02,"wnc","Flu ED visits pct",0.27
2024-11-09,"wnc","Flu ED visits pct",0.36
2024-11-16,"wnc","Flu ED visits pct",0.24
2024-11-23,"wnc","Flu ED visits pct",0.31
2024-11-30,"wnc","Flu ED visits pct",0.5
2024-12-07,"wnc","Flu ED visits pct",0.58
2024-12-14,"wnc","Flu ED visits pct",0.98
2024-12-21,"wnc","Flu ED visits pct",1.42
2024-12-28,"wnc","Flu ED visits pct",3.17
2025-01-04,"wnc","Flu ED visits pct",4.13
2025-01-11,"wnc","Flu ED visits pct",4.72
2025-01-18,"wnc","Flu ED visits pct",4.79
2025-01-25,"wnc","Flu ED visits pct",6.14
2025-02-01,"wnc","Flu ED visits pct",9.48
2025-02-08,"wnc","Flu ED visits pct",9.59
2025-02-15,"wnc","Flu ED visits pct",7.33
2025-02-22,"wnc","Flu ED visits pct",5.28
2025-03-01,"wnc","Flu ED visits pct",4.82
2025-03-08,"wnc","Flu ED visits pct",4.38
2025-03-15,"wnc","Flu ED visits pct",4.06
2025-03-22,"wnc","Flu ED visits pct",3
2025-03-29,"wnc","Flu ED visits pct",2.02
2025-04-05,"wnc","Flu ED visits pct",1.6
2025-04-12,"wnc","Flu ED visits pct",0.82
2025-04-19,"wnc","Flu ED visits pct",0.61
